,id,year,title,ref,author
31,@articleChaplin2001ASE,2001,"A Structural Evaluation of the Expanded Multidimensional Health Locus of Control Scale with a Diverse Sample of Caucasian/European, Native, and Black Canadian Women","Chaplin, W. F. et al. “A Structural Evaluation of the Expanded Multidimensional Health Locus of Control Scale with a Diverse Sample of Caucasian/European, Native, and Black Canadian Women.” Journal of Health Psychology 6 (2001): 447 - 455.","['W. F. Chaplin ', ' K. Davidson ', ' V. Sparrow ', ' J. Stuhr ', ' E. van Roosmalen ', ' K. Wallston']"
0,@articleGroh1998RecognitionOS,1998,Recognition of stress-induced MHC molecules by intestinal epithelial gammadelta T cells.,"Groh, V. et al. “Recognition of stress-induced MHC molecules by intestinal epithelial gammadelta T cells.” Science 279 5357 (1998): 1737-40 .","['V. Groh ', ' A. Steinle ', ' S. Bauer ', ' T. Spies']"
1,@articleWu1999AnAI,1999,An activating immunoreceptor complex formed by NKG2D and DAP10.,"Wu, J. et al. “An activating immunoreceptor complex formed by NKG2D and DAP10.” Science 285 5428 (1999): 730-2 .","['J. Wu ', ' Y. Song ', ' Arnold B. Bakker ', ' S. Bauer ', ' T. Spies ', ' L. Lanier ', ' J. Phillips']"
2,@articleBrooks1997NKG2ACW,1997,NKG2A Complexed with CD94 Defines a Novel Inhibitory Natural Killer Cell Receptor,"Brooks, A. et al. “NKG2A Complexed with CD94 Defines a Novel Inhibitory Natural Killer Cell Receptor.” The Journal of Experimental Medicine 185 (1997): 795 - 800.","['A. Brooks ', ' P. Posch ', ' C. J. Scorzelli ', ' F. Borrego ', ' J. Coligan']"
3,@articlePhillips1995SuperantigendependentCC,1995,"Superantigen-dependent, cell-mediated cytotoxicity inhibited by MHC class I receptors on T lymphocytes.","Phillips, J. et al. “Superantigen-dependent, cell-mediated cytotoxicity inhibited by MHC class I receptors on T lymphocytes.” Science 268 5209 (1995): 403-5 .","['J. Phillips ', ' J. Gumperz ', ' P. Parham ', ' L. Lanier']"
4,@articleColonna1995CloningOI,1995,Cloning of immunoglobulin-superfamily members associated with HLA-C and HLA-B recognition by human natural killer cells.,"Colonna, M. and J. Samaridis. “Cloning of immunoglobulin-superfamily members associated with HLA-C and HLA-B recognition by human natural killer cells.” Science 268 5209 (1995): 405-8 .","['M. Colonna ', ' J. Samaridis']"
5,@articleCarena1997MajorHC,1997,Major Histocompatibility Complex Class I Molecules Modulate Activation Threshold and Early Signaling of T Cell Antigen Receptor–γ/δ Stimulated by Nonpeptidic Ligands,"Carena, I. et al. “Major Histocompatibility Complex Class I Molecules Modulate Activation Threshold and Early Signaling of T Cell Antigen Receptor–γ/δ Stimulated by Nonpeptidic Ligands.” The Journal of Experimental Medicine 186 (1997): 1769 - 1774.","['I. Carena ', ' A. Shamshiev ', ' A. Donda ', ' M. Colonna ', ' G. Libero']"
6,@articleKarre1986SelectiveRO,1986,Selective rejection of H–2-deficient lymphoma variants suggests alternative immune defence strategy,"Kärre, K. et al. “Selective rejection of H–2-deficient lymphoma variants suggests alternative immune defence strategy.” Nature 319 (1986): 675-678.","['K. Kärre ', ' H. Ljunggren ', ' G. Piontek ', ' R. Kiessling']"
7,@articleChang1995MolecularCO,1995,Molecular characterization of human CD94: A type II membrane glycoprotein related to the C‐type lectin superfamily,"Chang, C. et al. “Molecular characterization of human CD94: A type II membrane glycoprotein related to the C‐type lectin superfamily.” European Journal of Immunology 25 (1995): n. pag.","['C. Chang ', "" A. Rodr\\'iguez "", ' M. Carretero ', "" M. L\\'opez‐Botet "", ' J. Phillips ', ' L. Lanier']"
8,@articleHouchins1991DNASA,1991,"DNA sequence analysis of NKG2, a family of related cDNA clones encoding type II integral membrane proteins on human natural killer cells","Houchins, J. et al. “DNA sequence analysis of NKG2, a family of related cDNA clones encoding type II integral membrane proteins on human natural killer cells.” The Journal of Experimental Medicine 173 (1991): 1017 - 1020.","['J. Houchins ', ' Toshio Yabe ', ' C. McSherry ', ' F. Bach']"
9,@articleGrandea1995DependenceOP,1995,Dependence of Peptide Binding by MHC Class I Molecules on Their Interaction with TAP,"Grandea, Andres G et al. “Dependence of Peptide Binding by MHC Class I Molecules on Their Interaction with TAP.” Science 270 (1995): 105 - 108.","['Andres G Gr', 'ea ', ' M. Androlewicz ', ' R. Athwal ', ' D. Geraghty ', ' T. Spies']"
10,@articleHubank1994IdentifyingDI,1994,Identifying differences in mRNA expression by representational difference analysis of cDNA.,"Hubank, M. and D. Schatz. “Identifying differences in mRNA expression by representational difference analysis of cDNA.” Nucleic acids research 22 25 (1994): 5640-8 .","['M. Hubank ', ' D. Schatz']"
11,@articleLisitsyn1993CloningTD,1993,Cloning the differences between two complex genomes,"Lisitsyn, N. and M. Wigler. “Cloning the differences between two complex genomes.” Science 259 (1993): 946 - 951.","['N. Lisitsyn ', ' M. Wigler']"
0,@inproceedingsMescheder2017AdversarialVB,2017,Adversarial Variational Bayes: Unifying Variational Autoencoders and Generative Adversarial Networks,"Mescheder, Lars M. et al. “Adversarial Variational Bayes: Unifying Variational Autoencoders and Generative Adversarial Networks.” ICML (2017).","['Lars M. Mescheder ', ' Sebastian Nowozin ', ' Andreas Geiger']"
1,@articleHu2018OnUD,2018,On Unifying Deep Generative Models,"Hu, Zhiting et al. “On Unifying Deep Generative Models.” ArXiv abs/1706.00550 (2018): n. pag.","['Zhiting Hu ', ' Zichao Yang ', ' R. Salakhutdinov ', ' E. Xing']"
2,@articleChen2017VariationalLA,2017,Variational Lossy Autoencoder,"Chen, Xi et al. “Variational Lossy Autoencoder.” ArXiv abs/1611.02731 (2017): n. pag.","['Xi Chen ', ' Diederik P. Kingma ', ' Tim Salimans ', ' Yan Duan ', ' Prafulla Dhariwal ', ' John Schulman ', ' Ilya Sutskever ', ' P. Abbeel']"
3,@inproceedingsTomczak2018VAEWA,2018,VAE with a VampPrior,"Tomczak, J. and M. Welling. “VAE with a VampPrior.” AISTATS (2018).","['J. Tomczak ', ' M. Welling']"
4,@inproceedingsKim2018SemiAmortizedVA,2018,Semi-Amortized Variational Autoencoders,"Kim, Yoon et al. “Semi-Amortized Variational Autoencoders.” ICML (2018).","['Yoon Kim ', ' Sam Wiseman ', ' A. Miller ', ' D. Sontag ', ' Alex', 'er M. Rush']"
5,@articleSubramanian2017AdversarialGO,2017,Adversarial Generation of Natural Language,"Subramanian, Sandeep et al. “Adversarial Generation of Natural Language.” ArXiv abs/1705.10929 (2017): n. pag.","['S', 'eep Subramanian ', ' Sai Rajeswar ', ' Francis Dutil ', ' Chris Pal ', ' Aaron C. Courville']"
6,@articlePress2017LanguageGW,2017,Language Generation with Recurrent Generative Adversarial Networks without Pre-training,"Press, Ofir et al. “Language Generation with Recurrent Generative Adversarial Networks without Pre-training.” ArXiv abs/1706.01399 (2017): n. pag.","['Ofir Press ', ' A. Bar ', ' Ben Bogin ', ' Jonathan Berant ', ' Lior Wolf']"
7,@articleYang2017ImprovedVA,2017,Improved Variational Autoencoders for Text Modeling using Dilated Convolutions,"Yang, Zichao et al. “Improved Variational Autoencoders for Text Modeling using Dilated Convolutions.” ArXiv abs/1702.08139 (2017): n. pag.","['Zichao Yang ', ' Zhiting Hu ', ' R. Salakhutdinov ', ' Taylor Berg-Kirkpatrick']"
8,@inproceedingsYang2018UnsupervisedTS,2018,Unsupervised Text Style Transfer using Language Models as Discriminators,"Yang, Zichao et al. “Unsupervised Text Style Transfer using Language Models as Discriminators.” NeurIPS (2018).","['Zichao Yang ', ' Zhiting Hu ', ' Chris Dyer ', ' E. Xing ', ' Taylor Berg-Kirkpatrick']"
9,@articleLample2017FaderNM,2017,Fader Networks: Manipulating Images by Sliding Attributes,"Lample, Guillaume et al. “Fader Networks: Manipulating Images by Sliding Attributes.” ArXiv abs/1706.00409 (2017): n. pag.","['Guillaume Lample ', ' Neil Zeghidour ', ' Nicolas Usunier ', ' Antoine Bordes ', ' Ludovic Denoyer ', "" Marc'Aurelio Ranzato""]"
10,@articleMiyato2018SpectralNF,2018,Spectral Normalization for Generative Adversarial Networks,"Miyato, Takeru et al. “Spectral Normalization for Generative Adversarial Networks.” ArXiv abs/1802.05957 (2018): n. pag.","['Takeru Miyato ', ' T. Kataoka ', ' Masanori Koyama ', ' Y. Yoshida']"
11,@inproceedingsMueller2017SequenceTB,2017,Sequence to Better Sequence: Continuous Revision of Combinatorial Structures,"Mueller, J. et al. “Sequence to Better Sequence: Continuous Revision of Combinatorial Structures.” ICML (2017).","['J. Mueller ', ' D. Gifford ', ' T. Jaakkola']"
12,@inproceedingsBowman2016GeneratingSF,2016,Generating Sentences from a Continuous Space,"Bowman, Samuel R. et al. “Generating Sentences from a Continuous Space.” CoNLL (2016).","['Samuel R. Bowman ', ' L. Vilnis ', ' Oriol Vinyals ', ' Andrew M. Dai ', "" R. J\\'ozefowicz "", ' S. Bengio']"
13,@articleSemeniuta2017AHC,2017,A Hybrid Convolutional Variational Autoencoder for Text Generation,"Semeniuta, Stanislau et al. “A Hybrid Convolutional Variational Autoencoder for Text Generation.” ArXiv abs/1702.02390 (2017): n. pag.","['Stanislau Semeniuta ', ' A. Severyn ', ' E. Barth']"
14,@articleKusner2016GANSFS,2016,GANS for Sequences of Discrete Elements with the Gumbel-softmax Distribution,"Kusner, Matt J. and José Miguel Hernández-Lobato. “GANS for Sequences of Discrete Elements with the Gumbel-softmax Distribution.” ArXiv abs/1611.04051 (2016): n. pag.","['Matt J. Kusner ', "" Jos\\'e Miguel Hern\\'"", 'ez-Lobato']"
15,@articleGoyal2016ProfessorFA,2016,Professor Forcing: A New Algorithm for Training Recurrent Networks,"Goyal, Anirudh et al. “Professor Forcing: A New Algorithm for Training Recurrent Networks.” ArXiv abs/1610.09038 (2016): n. pag.","['Anirudh Goyal ', ' Alex Lamb ', ' Y. Zhang ', ' Saizheng Zhang ', ' Aaron C. Courville ', ' Yoshua Bengio']"
16,@articleXu2019UnsupervisedCT,2019,Unsupervised Controllable Text Generation with Global Variation Discovery and Disentanglement,"Xu, Peng et al. “Unsupervised Controllable Text Generation with Global Variation Discovery and Disentanglement.” ArXiv abs/1905.11975 (2019): n. pag.","['Peng Xu ', ' Yanshuai Cao ', ' J. Cheung']"
17,@inproceedingsTran2017HierarchicalIM,2017,Hierarchical Implicit Models and Likelihood-Free Variational Inference,"Tran, Dustin et al. “Hierarchical Implicit Models and Likelihood-Free Variational Inference.” NIPS (2017).","['Dustin Tran ', ' R. Ranganath ', ' D. Blei']"
18,@articleCfka2018EvalAT,2018,"Eval all, trust a few, do wrong to none: Comparing sentence generation models","Cífka, Ondřej et al. “Eval all, trust a few, do wrong to none: Comparing sentence generation models.” ArXiv abs/1804.07972 (2018): n. pag.","[""Ondřej C\\'ifka "", ' A. Severyn ', ' Enrique Alfonseca ', ' Katja Filippova']"
19,@inproceedingsRezende2015VariationalIW,2015,Variational Inference with Normalizing Flows,"Rezende, Danilo Jimenez and S. Mohamed. “Variational Inference with Normalizing Flows.” ICML (2015).","['Danilo Jimenez Rezende ', ' S. Mohamed']"
20,@inproceedingsLi2018DeleteRG,2018,"Delete, Retrieve, Generate: A Simple Approach to Sentiment and Style Transfer","Li, Juncen et al. “Delete, Retrieve, Generate: A Simple Approach to Sentiment and Style Transfer.” NAACL-HLT (2018).","['Juncen Li ', ' Robin Jia ', ' He He ', ' Percy Liang']"
21,@articleWang2018TopicCN,2018,Topic Compositional Neural Language Model,"Wang, W. et al. “Topic Compositional Neural Language Model.” ArXiv abs/1712.09783 (2018): n. pag.","['W. Wang ', ' Zhe Gan ', ' Dinghan Shen ', ' Jiaji Huang ', ' W. Ping ', ' S. Satheesh ', ' L. Carin']"
22,@inproceedingsPrabhumoye2018StyleTT,2018,Style Transfer Through Back-Translation,"Prabhumoye, Shrimai et al. “Style Transfer Through Back-Translation.” ACL (2018).","['Shrimai Prabhumoye ', ' Yulia Tsvetkov ', ' R. Salakhutdinov ', ' A. Black']"
23,@inproceedingsHill2016LearningDR,2016,Learning Distributed Representations of Sentences from Unlabelled Data,"Hill, Felix et al. “Learning Distributed Representations of Sentences from Unlabelled Data.” HLT-NAACL (2016).","['Felix Hill ', ' Kyunghyun Cho ', ' A. Korhonen']"
24,@articleDieng2017TopicRNNAR,2017,TopicRNN: A Recurrent Neural Network with Long-Range Semantic Dependency,"Dieng, Adji B. et al. “TopicRNN: A Recurrent Neural Network with Long-Range Semantic Dependency.” ArXiv abs/1611.01702 (2017): n. pag.","['Adji B. Dieng ', ' C. Wang ', ' Jianfeng Gao ', ' John W. Paisley']"
25,@articleGuu2018GeneratingSB,2018,Generating Sentences by Editing Prototypes,"Guu, Kelvin et al. “Generating Sentences by Editing Prototypes.” Transactions of the Association for Computational Linguistics 6 (2018): 437-450.","['Kelvin Guu ', ' T. Hashimoto ', ' Y. Oren ', ' Percy Liang']"
26,@articleShen2017StyleTF,2017,Style Transfer from Non-Parallel Text by Cross-Alignment,"Shen, Tianxiao et al. “Style Transfer from Non-Parallel Text by Cross-Alignment.” ArXiv abs/1705.09655 (2017): n. pag.","['Tianxiao Shen ', ' Tao Lei ', ' R. Barzilay ', ' T. Jaakkola']"
27,@articleJoulin2017BagOT,2017,Bag of Tricks for Efficient Text Classification,"Joulin, Armand et al. “Bag of Tricks for Efficient Text Classification.” ArXiv abs/1607.01759 (2017): n. pag.","['Arm', ' Joulin ', ' E. Grave ', ' P. Bojanowski ', ' Tomas Mikolov']"
28,@inproceedingsGlynn1987LikeliloodRG,1987,Likelilood ratio gradient estimation: an overview,"Glynn, P.. “Likelilood ratio gradient estimation: an overview.” WSC '87 (1987).",['P. Glynn']
29,@articleGozlan2010TransportIA,2010,Transport Inequalities. A Survey,"Gozlan, N. and C. Léonard. “Transport Inequalities. A Survey.” arXiv: Probability (2010): n. pag.","['N. Gozlan ', "" C. L\\'eonard""]"
31,@inproceedingsLuxburg2016ImprovingVA,2016,Improving Variational Autoencoders with Inverse Autoregressive Flow,"Luxburg, U. V. et al. “Improving Variational Autoencoders with Inverse Autoregressive Flow.” (2016).","['U. V. Luxburg ', ' R. Garnett ', ' M. Sugiyama ', ' I. ', ' Guyon']"
0,@articleMakhzani2017PixelGANA,2017,PixelGAN Autoencoders,"Makhzani, Alireza and B. Frey. “PixelGAN Autoencoders.” ArXiv abs/1706.00531 (2017): n. pag.","['Alireza Makhzani ', ' B. Frey']"
2,@articleChe2017ModeRG,2017,Mode Regularized Generative Adversarial Networks,"Che, Tong et al. “Mode Regularized Generative Adversarial Networks.” ArXiv abs/1612.02136 (2017): n. pag.","['Tong Che ', ' Yanran Li ', ' Athul Paul Jacob ', ' Yoshua Bengio ', ' W. Li']"
3,@articleTran2017DeepAH,2017,Deep and Hierarchical Implicit Models,"Tran, Dustin et al. “Deep and Hierarchical Implicit Models.” ArXiv abs/1702.08896 (2017): n. pag.","['Dustin Tran ', ' R. Ranganath ', ' D. Blei']"
4,@articleLiu2020GANLSTMAPTP,2020,基于GAN-LSTM的APT攻击检测 (Advanced Persistent Threat Detection Based on Generative Adversarial Networks and Long Short-term Memory),"Liu, Haibo et al. “基于GAN-LSTM的APT攻击检测 (Advanced Persistent Threat Detection Based on Generative Adversarial Networks and Long Short-term Memory).” 计算机科学 47 (2020): 281-286.","['Haibo Liu ', ' Tianbo Wu ', ' Jing Shen ', ' Changting Shi']"
0,@articleMakhzani2015AdversarialA,2015,Adversarial Autoencoders,"Makhzani, Alireza et al. “Adversarial Autoencoders.” ArXiv abs/1511.05644 (2015): n. pag.","['Alireza Makhzani ', ' Jonathon Shlens ', ' Navdeep Jaitly ', ' Ian J. Goodfellow']"
1,@inproceedingsUlyanov2018ItT,2018,It Takes (Only) Two: Adversarial Generator-Encoder Networks,"Ulyanov, D. et al. “It Takes (Only) Two: Adversarial Generator-Encoder Networks.” AAAI (2018).","['D. Ulyanov ', ' A. Vedaldi ', ' V. Lempitsky']"
2,@articleHuszr2017VariationalIU,2017,Variational Inference using Implicit Distributions,"Huszár, Ferenc. “Variational Inference using Implicit Distributions.” ArXiv abs/1702.08235 (2017): n. pag.","[""Ferenc Husz\\'ar""]"
3,@articleMohamed2016LearningII,2016,Learning in Implicit Generative Models,"Mohamed, S. and Balaji Lakshminarayanan. “Learning in Implicit Generative Models.” ArXiv abs/1610.03483 (2016): n. pag.","['S. Mohamed ', ' Balaji Lakshminarayanan']"
5,@articleNguyen2017PlugP,2017,Plug & Play Generative Networks: Conditional Iterative Generation of Images in Latent Space,"Nguyen, Anh M et al. “Plug & Play Generative Networks: Conditional Iterative Generation of Images in Latent Space.” 2017 IEEE Conference on Computer Vision and Pattern Recognition (CVPR) (2017): 3510-3520.","['Anh M Nguyen ', ' J. Clune ', ' Yoshua Bengio ', ' A. Dosovitskiy ', ' J. Yosinski']"
6,@articleUehara2016GenerativeAN,2016,Generative Adversarial Nets from a Density Ratio Estimation Perspective,"Uehara, Masatoshi et al. “Generative Adversarial Nets from a Density Ratio Estimation Perspective.” arXiv: Machine Learning (2016): n. pag.","['Masatoshi Uehara ', ' I. Sato ', ' M. Suzuki ', ' K. Nakayama ', ' Y. Matsuo']"
7,@articleKaraletsos2016AdversarialMP,2016,Adversarial Message Passing For Graphical Models,"Karaletsos, Theofanis. “Adversarial Message Passing For Graphical Models.” ArXiv abs/1612.05048 (2016): n. pag.",['Theofanis Karaletsos']
9,@inproceedingsKim2017LearningTD,2017,Learning to Discover Cross-Domain Relations with Generative Adversarial Networks,"Kim, Taeksoo et al. “Learning to Discover Cross-Domain Relations with Generative Adversarial Networks.” ICML (2017).","['Taeksoo Kim ', ' Moonsu Cha ', ' H. Kim ', ' J. Lee ', ' Jiwon Kim']"
10,@articleDanihelka2017ComparisonOM,2017,Comparison of Maximum Likelihood and GAN-based training of Real NVPs,"Danihelka, Ivo et al. “Comparison of Maximum Likelihood and GAN-based training of Real NVPs.” ArXiv abs/1705.05263 (2017): n. pag.","['Ivo Danihelka ', ' Balaji Lakshminarayanan ', ' B. Uria ', ' Daan Wierstra ', ' P. Dayan']"
11,@inproceedingsXie2012ImageDA,2012,Image Denoising and Inpainting with Deep Neural Networks,"Xie, Junyuan et al. “Image Denoising and Inpainting with Deep Neural Networks.” NIPS (2012).","['Junyuan Xie ', ' Linli Xu ', ' E. Chen']"
12,@articleGutmann2012NoiseContrastiveEO,2012,"Noise-Contrastive Estimation of Unnormalized Statistical Models, with Applications to Natural Image Statistics","Gutmann, M. and A. Hyvärinen. “Noise-Contrastive Estimation of Unnormalized Statistical Models, with Applications to Natural Image Statistics.” J. Mach. Learn. Res. 13 (2012): 307-361.","['M. Gutmann ', ' A. Hyv\\""arinen']"
13,@articleGutmann2014StatisticalIO,2014,Statistical Inference of Intractable Generative Models via Classification,"Gutmann, Michael U. et al. “Statistical Inference of Intractable Generative Models via Classification.” arXiv: Computation (2014): n. pag.","['Michael U. Gutmann ', ' Ritabrata Dutta ', ' Samuel Kaski ', ' J. Cor', 'er']"
14,@articleGutmann2018LikelihoodfreeIV,2018,Likelihood-free inference via classification,"Gutmann, Michael U. et al. “Likelihood-free inference via classification.” Statistics and Computing 28 (2018): 411 - 425.","['Michael U. Gutmann ', ' Ritabrata Dutta ', ' Samuel Kaski ', ' J. Cor', 'er']"
15,@articleDutta2016LikelihoodfreeIB,2016,Likelihood-free inference by penalised logistic regression,"Dutta, R. et al. “Likelihood-free inference by penalised logistic regression.” arXiv: Machine Learning (2016): n. pag.","['R. Dutta ', ' J. Cor', 'er ', ' Samuel Kaski ', ' Michael U. Gutmann']"
16,@articleKokko2019PYLFIREPI,2019,PYLFIRE: Python implementation of likelihood-free inference by ratio estimation,"Kokko, Jan et al. “PYLFIRE: Python implementation of likelihood-free inference by ratio estimation.” Wellcome Open Research 4 (2019): n. pag.","['Jan Kokko ', ' Ulpu Remes ', ' O. Thomas ', ' Henri Pesonen ', ' J. Cor', 'er']"
18,@inproceedingsSugiyama2012DensityRE,2012,Density Ratio Estimation in Machine Learning,"Sugiyama, Masashi et al. “Density Ratio Estimation in Machine Learning.” (2012).","['Masashi Sugiyama ', ' T. Suzuki ', ' T. Kanamori']"
19,@articleWood2010StatisticalIF,2010,Statistical inference for noisy nonlinear ecological dynamic systems,"Wood, S.. “Statistical inference for noisy nonlinear ecological dynamic systems.” Nature 466 (2010): 1102-1104.",['S. Wood']
20,@articleWang2003MultiscaleSS,2003,Multiscale structural similarity for image quality assessment,"Wang, Zhou et al. “Multiscale structural similarity for image quality assessment.” The Thrity-Seventh Asilomar Conference on Signals, Systems & Computers, 2003 2 (2003): 1398-1402 Vol.2.","['Zhou Wang ', ' Eero P. Simoncelli ', ' A. Bovik']"
0,@articleIm2016GeneratingIW,2016,Generating images with recurrent adversarial networks,"Im, D. et al. “Generating images with recurrent adversarial networks.” ArXiv abs/1602.05110 (2016): n. pag.","['D. Im ', ' C. D. Kim ', ' Hui Jiang ', ' R. Memisevic']"
1,@articleChen2019CrDoCoPD,2019,CrDoCo: Pixel-Level Domain Transfer With Cross-Domain Consistency,"Chen, Y. et al. “CrDoCo: Pixel-Level Domain Transfer With Cross-Domain Consistency.” 2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) (2019): 1791-1800.","['Y. Chen ', ' Yen-Yu Lin ', ' Ming-Hsuan Yang ', ' Jia-Bin Huang']"
6,@inproceedingsGretton2005MeasuringSD,2005,Measuring Statistical Dependence with Hilbert-Schmidt Norms,"Gretton, A. et al. “Measuring Statistical Dependence with Hilbert-Schmidt Norms.” ALT (2005).","['A. Gretton ', ' O. Bousquet ', ' Alex Smola ', ' B. Sch\\""olkopf']"
7,@inproceedingsSmola2007AHS,2007,A Hilbert Space Embedding for Distributions,"Smola, Alex et al. “A Hilbert Space Embedding for Distributions.” ALT (2007).","['Alex Smola ', ' A. Gretton ', ' L. Song ', ' B. Sch\\""olkopf']"
8,@inproceedingsFukumizu2007KernelMO,2007,Kernel Measures of Conditional Dependence,"Fukumizu, K. et al. “Kernel Measures of Conditional Dependence.” NIPS (2007).","['K. Fukumizu ', ' A. Gretton ', ' Xiaohai Sun ', ' B. Sch\\""olkopf']"
9,@articleBrownlee1952ACTIVITYAO,1952,ACTIVITY ANALYSIS OF PRODUCTION AND ALLOCATION,"Brownlee, O. and T. Koopmans. “ACTIVITY ANALYSIS OF PRODUCTION AND ALLOCATION.” Econometrica 20 (1952): 111.","['O. Brownlee ', ' T. Koopmans']"
0,@articleBottou2018OptimizationMF,2018,Optimization Methods for Large-Scale Machine Learning,"Bottou, L. et al. “Optimization Methods for Large-Scale Machine Learning.” SIAM Rev. 60 (2018): 223-311.","['L. Bottou ', ' Frank E. Curtis ', ' J. Nocedal']"
0,@inproceedingsArora2018GeneralizationAE,2018,Generalization and equilibrium in generative adversarial nets (GANs) (invited talk),"Arora, S. et al. “Generalization and equilibrium in generative adversarial nets (GANs) (invited talk).” STOC 2018 (2018).","['S. Arora ', ' Rong Ge ', ' Yingyu Liang ', ' Tengyu Ma ', ' Y. Zhang']"
2,@articleWiener2005BoundsOB,2005,Bounds on Birthday Attack Times,"Wiener, Michael J.. “Bounds on Birthday Attack Times.” IACR Cryptol. ePrint Arch. 2005 (2005): 318.",['Michael J. Wiener']
0,@inproceedingsVijayanarasimhan2008MultiLevelAP,2008,Multi-Level Active Prediction of Useful Image Annotations for Recognition,"Vijayanarasimhan, Sudheendra and K. Grauman. “Multi-Level Active Prediction of Useful Image Annotations for Recognition.” NIPS (2008).","['Sudheendra Vijayanarasimhan ', ' K. Grauman']"
1,@articleWah2011MulticlassRA,2011,Multiclass recognition and part localization with humans in the loop,"Wah, C. et al. “Multiclass recognition and part localization with humans in the loop.” 2011 International Conference on Computer Vision (2011): 2524-2531.","['C. Wah ', ' S. Branson ', ' P. Perona ', ' Serge J. Belongie']"
4,@articleRussakovsky2015BestOB,2015,Best of both worlds: Human-machine collaboration for object annotation,"Russakovsky, Olga et al. “Best of both worlds: Human-machine collaboration for object annotation.” 2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR) (2015): 2121-2131.","['Olga Russakovsky ', ' L. Li ', ' Li Fei-Fei']"
5,@articleTong2001SupportVM,2001,Support Vector Machine Active Learning with Applications to Text Classification,"Tong, S. and D. Koller. “Support Vector Machine Active Learning with Applications to Text Classification.” J. Mach. Learn. Res. 2 (2001): 45-66.","['S. Tong ', ' D. Koller']"
0,@inproceedingsZhao2017EnergybasedGA,2017,Energy-based Generative Adversarial Networks,"Zhao, J. et al. “Energy-based Generative Adversarial Networks.” ICLR (2017).","['J. Zhao ', ' Micha\\""el Mathieu ', ' Y. LeCun']"
1,@articleZhao2017InfoVAEIM,2017,InfoVAE: Information Maximizing Variational Autoencoders,"Zhao, Shengjia et al. “InfoVAE: Information Maximizing Variational Autoencoders.” ArXiv abs/1706.02262 (2017): n. pag.","['Shengjia Zhao ', ' Jiaming Song ', ' S. Ermon']"
2,@inproceedingsHeusel2017GANsTB,2017,GANs Trained by a Two Time-Scale Update Rule Converge to a Local Nash Equilibrium,"Heusel, Martin et al. “GANs Trained by a Two Time-Scale Update Rule Converge to a Local Nash Equilibrium.” NIPS (2017).","['Martin Heusel ', ' Hubert Ramsauer ', ' Thomas Unterthiner ', ' Bernhard Nessler ', ' S. Hochreiter']"
3,@articleBousquet2017FromOT,2017,From optimal transport to generative modeling: the VEGAN cookbook,"Bousquet, O. et al. “From optimal transport to generative modeling: the VEGAN cookbook.” arXiv: Machine Learning (2017): n. pag.","['O. Bousquet ', ' S. Gelly ', ' I. Tolstikhin ', ' Carl-Johann Simon-Gabriel ', ' B. Sch\\""olkopf']"
4,@inproceedingsCuturi2013SinkhornDL,2013,Sinkhorn Distances: Lightspeed Computation of Optimal Transport,"Cuturi, Marco. “Sinkhorn Distances: Lightspeed Computation of Optimal Transport.” NIPS (2013).",['Marco Cuturi']
5,@articleBenson2019NCCNGI,2019,"NCCN Guidelines Insights: Hepatobiliary Cancers, Version 2.2019: Featured Updates to the NCCN Guidelines","Benson, A. B. et al. “NCCN Guidelines Insights: Hepatobiliary Cancers, Version 2.2019: Featured Updates to the NCCN Guidelines.” Journal of The National Comprehensive Cancer Network 17 (2019): 302-310.","['A. B. Benson ', "" M. D'Angelica "", ' D. Abbott ', ' T. Abrams ', ' S. Alberts ', ' D. Anaya ', ' Robert A. Anders ', ' C. Are ', ' D. Brown ', ' D. T. Chang ', ' J. Cloyd ', ' A. Covey ', ' W. Hawkins ', ' R. Iyer ', ' R. Jacob ', ' A. Karachristos ', ' R. K. Kelley ', ' R. Kim ', ' M. Palta ', ' James O. Park ', ' V. Sahai ', ' T. Schefter ', ' J. Sicklick ', ' Gag', 'eep Singh ', ' D. Sohal ', ' S. Stein ', ' G. Tian ', ' J. Vauthey ', ' A. Venook ', ' Lydia J. Hammond ', ' S. Darlow']"
6,@articleLiero2015OptimalEP,2015,Optimal Entropy-Transport problems and a new Hellinger–Kantorovich distance between positive measures,"Liero, M. et al. “Optimal Entropy-Transport problems and a new Hellinger–Kantorovich distance between positive measures.” Inventiones mathematicae 211 (2015): 969-1117.","['M. Liero ', ' A. Mielke ', "" Giuseppe Savar\\'e""]"
13,@articleLi2017MMDGT,2017,MMD GAN: Towards Deeper Understanding of Moment Matching Network,"Li, C. et al. “MMD GAN: Towards Deeper Understanding of Moment Matching Network.” ArXiv abs/1705.08584 (2017): n. pag.","['C. Li ', ' Wei-Cheng Chang ', ' Yu Cheng ', ' Yiming Yang ', "" B. P\\'oczos""]"
44,@articleChizat2015UnbalancedOT,2015,Unbalanced Optimal Transport: Geometry and Kantorovich Formulation,"Chizat, Lenaïc et al. “Unbalanced Optimal Transport: Geometry and Kantorovich Formulation.” arXiv: Optimization and Control (2015): n. pag.","['Lena\\""ic Chizat ', "" G. Peyr\\'e "", ' Bernhard Schmitzer ', ' François-Xavier Vialard']"
