,id,year,title,ref,author
1,@inproceedingsLi2016PreconditionedSG,2016,Preconditioned Stochastic Gradient Langevin Dynamics for Deep Neural Networks,"Li, C. et al. “Preconditioned Stochastic Gradient Langevin Dynamics for Deep Neural Networks.” AAAI (2016).","['C. Li ', ' C. Chen ', ' David Edwin Carlson ', ' L. Carin']"
2,@inproceedingsWelling2011BayesianLV,2011,Bayesian Learning via Stochastic Gradient Langevin Dynamics,"Welling, M. and Y. Teh. “Bayesian Learning via Stochastic Gradient Langevin Dynamics.” ICML (2011).","['M. Welling ', ' Y. Teh']"
0,@articleCands2006NearOptimalSR,2006,Near-Optimal Signal Recovery From Random Projections: Universal Encoding Strategies?,"Candès, E. and T. Tao. “Near-Optimal Signal Recovery From Random Projections: Universal Encoding Strategies?” IEEE Transactions on Information Theory 52 (2006): 5406-5425.","['E. C', '\\`es ', ' T. Tao']"
1,@inproceedingsPeck2017LowerBO,2017,Lower bounds on the robustness to adversarial perturbations,"Peck, J. et al. “Lower bounds on the robustness to adversarial perturbations.” NIPS (2017).","['J. Peck ', ' J. Roels ', ' B. Goossens ', ' Y. Saeys']"
2,@inproceedingsEhlers2017FormalVO,2017,Formal Verification of Piece-Wise Linear Feed-Forward Neural Networks,"Ehlers, R.. “Formal Verification of Piece-Wise Linear Feed-Forward Neural Networks.” ATVA (2017).",['R. Ehlers']
3,@articleCheng2017MaximumRO,2017,Maximum Resilience of Artificial Neural Networks,"Cheng, Chih-Hong et al. “Maximum Resilience of Artificial Neural Networks.” ArXiv abs/1705.01040 (2017): n. pag.","['Chih-Hong Cheng ', ' Georg N\\""uhrenberg ', ' H. Ruess']"
4,@articleLomuscio2017AnAT,2017,An approach to reachability analysis for feed-forward ReLU neural networks,"Lomuscio, A. and Lalit Maganti. “An approach to reachability analysis for feed-forward ReLU neural networks.” ArXiv abs/1706.07351 (2017): n. pag.","['A. Lomuscio ', ' Lalit Maganti']"
5,@inproceedingsAnguita2013APD,2013,A Public Domain Dataset for Human Activity Recognition using Smartphones,"Anguita, D. et al. “A Public Domain Dataset for Human Activity Recognition using Smartphones.” ESANN (2013).","['D. Anguita ', ' A. Ghio ', ' L. Oneto ', ' X. Parra ', ' Jorge Luis Reyes-Ortiz']"
0,@inproceedingsNewsome2006ParagraphTS,2006,Paragraph: Thwarting Signature Learning by Training Maliciously,"Newsome, J. et al. “Paragraph: Thwarting Signature Learning by Training Maliciously.” RAID (2006).","['J. Newsome ', ' B. Karp ', ' D. Song']"
1,@articleGardiner2016OnTS,2016,On the Security of Machine Learning in Malware C&C Detection,"Gardiner, Joseph and S. Nagaraja. “On the Security of Machine Learning in Malware C&C Detection.” ACM Computing Surveys (CSUR) 49 (2016): 1 - 39.","['Joseph Gardiner ', ' S. Nagaraja']"
2,@articleXiong2016AchievingHP,2016,Achieving Human Parity in Conversational Speech Recognition,"Xiong, Wayne et al. “Achieving Human Parity in Conversational Speech Recognition.” ArXiv abs/1610.05256 (2016): n. pag.","['Wayne Xiong ', ' J. Droppo ', ' Xuedong Huang ', ' F. Seide ', ' Mike Seltzer ', ' A. Stolcke ', ' Dong Yu ', ' G. Zweig']"
3,@inproceedingsSivaraman2014AnES,2014,An experimental study of the learnability of congestion control,"Sivaraman, Anirudh et al. “An experimental study of the learnability of congestion control.” SIGCOMM (2014).","['Anirudh Sivaraman ', ' Keith Winstein ', ' Pratiksha Thaker ', ' H. Balakrishnan']"
4,@articleGoemans1995ImprovedAA,1995,Improved approximation algorithms for maximum cut and satisfiability problems using semidefinite programming,"Goemans, M. and David P. Williamson. “Improved approximation algorithms for maximum cut and satisfiability problems using semidefinite programming.” J. ACM 42 (1995): 1115-1145.","['M. Goemans ', ' David P. Williamson']"
5,@articleRice1953ClassesOR,1953,Classes of recursively enumerable sets and their decision problems,"Rice, H.. “Classes of recursively enumerable sets and their decision problems.” Transactions of the American Mathematical Society 74 (1953): 358-366.",['H. Rice']
6,@articleParrilo2003SemidefinitePR,2003,Semidefinite programming relaxations for semialgebraic problems,"Parrilo, P.. “Semidefinite programming relaxations for semialgebraic problems.” Mathematical Programming 96 (2003): 293-320.",['P. Parrilo']
7,@articleBaar1996HsupI,1996,H/sup /spl infin//-0ptimal Control and Related Minimax Design Problems: A Dynamic Game Approach,"Başar, T. and P. Bernhard. “H/sup /spl infin//-0ptimal Control and Related Minimax Design Problems: A Dynamic Game Approach.” IEEE Transactions on Automatic Control 41 (1996): 1397.","['T. Başar ', ' P. Bernhard']"
8,@inproceedingsOKelly2016APEXAV,2016,APEX: Autonomous Vehicle Plan Verification and Execution,"O'Kelly, M. et al. “APEX: Autonomous Vehicle Plan Verification and Execution.” (2016).","[""M. O'Kelly "", ' H. Abbas ', ' Sicun Gao ', ' S. Kato ', ' S. Shiraishi ', ' Rahul Mangharam']"
9,@articlePapachristodoulou2002OnTC,2002,On the construction of Lyapunov functions using the sum of squares decomposition,"Papachristodoulou, A. and S. Prajna. “On the construction of Lyapunov functions using the sum of squares decomposition.” Proceedings of the 41st IEEE Conference on Decision and Control, 2002. 3 (2002): 3482-3487 vol.3.","['A. Papachristodoulou ', ' S. Prajna']"
10,@inproceedingsWinstein2013TCPEM,2013,TCP ex machina: computer-generated congestion control,"Winstein, Keith and H. Balakrishnan. “TCP ex machina: computer-generated congestion control.” SIGCOMM '13 (2013).","['Keith Winstein ', ' H. Balakrishnan']"
11,@articleTobenkin2010InvariantFA,2010,Invariant Funnels around Trajectories using Sum-of-Squares Programming,"Tobenkin, Mark M. et al. “Invariant Funnels around Trajectories using Sum-of-Squares Programming.” IFAC Proceedings Volumes 44 (2010): 9218-9223.","['Mark M. Tobenkin ', ' I. R. Manchester ', ' Russ Tedrake']"
12,@articleTedrake2010LQRtreesFM,2010,LQR-trees: Feedback Motion Planning via Sums-of-Squares Verification,"Tedrake, Russ et al. “LQR-trees: Feedback Motion Planning via Sums-of-Squares Verification.” The International Journal of Robotics Research 29 (2010): 1038 - 1052.","['Russ Tedrake ', ' I. Manchester ', ' Mark M. Tobenkin ', ' J. W. Roberts']"
13,@inproceedingsPapachristodoulou2005AnalysisON,2005,Analysis of Non-polynomial Systems using the Sum of Squares Decomposition,"Papachristodoulou, A. and S. Prajna. “Analysis of Non-polynomial Systems using the Sum of Squares Decomposition.” (2005).","['A. Papachristodoulou ', ' S. Prajna']"
14,@articleLygeros1999ControllersFR,1999,Controllers for reachability specifications for hybrid systems,"Lygeros, J. et al. “Controllers for reachability specifications for hybrid systems.” Autom. 35 (1999): 349-370.","['J. Lygeros ', ' C. Tomlin ', ' S. Sastry']"
15,@inproceedingsLfberg2004YALMIPA,2004,YALMIP : a toolbox for modeling and optimization in MATLAB,"Löfberg, Johan. “YALMIP : a toolbox for modeling and optimization in MATLAB.” (2004).","['Johan L\\""ofberg']"
16,@articleMitchell2005ATH,2005,A time-dependent Hamilton-Jacobi formulation of reachable sets for continuous dynamic games,"Mitchell, Ian M. et al. “A time-dependent Hamilton-Jacobi formulation of reachable sets for continuous dynamic games.” IEEE Transactions on Automatic Control 50 (2005): 947-957.","['Ian M. Mitchell ', ' A. Bayen ', ' C. Tomlin']"
17,@articleRouhani2018DeepFenseOA,2018,DeepFense: Online Accelerated Defense Against Adversarial Deep Learning,"Rouhani, B. et al. “DeepFense: Online Accelerated Defense Against Adversarial Deep Learning.” 2018 IEEE/ACM International Conference on Computer-Aided Design (ICCAD) (2018): 1-8.","['B. Rouhani ', ' Mohammad Samragh ', ' Mojan Javaheripi ', ' T. Javidi ', ' F. Koushanfar']"
18,@inproceedingsLyapunov1992TheGP,1992,The general problem of the stability of motion,"Lyapunov, A. M.. “The general problem of the stability of motion.” (1992).",['A. M. Lyapunov']
0,@inproceedingsBengio2006GreedyLT,2006,Greedy Layer-Wise Training of Deep Networks,"Bengio, Yoshua et al. “Greedy Layer-Wise Training of Deep Networks.” NIPS (2006).","['Yoshua Bengio ', ' Pascal Lamblin ', ' D. Popovici ', ' H. Larochelle']"
1,@inproceedingsLee2007SparseDB,2007,Sparse deep belief net model for visual area V2,"Lee, H. et al. “Sparse deep belief net model for visual area V2.” NIPS (2007).","['H. Lee ', ' Chaitanya Ekanadham ', ' A. Ng']"
0,@articleJakubovitz2018ImprovingDR,2018,Improving DNN Robustness to Adversarial Attacks using Jacobian Regularization,"Jakubovitz, Daniel and Raja Giryes. “Improving DNN Robustness to Adversarial Attacks using Jacobian Regularization.” ArXiv abs/1803.08680 (2018): n. pag.","['Daniel Jakubovitz ', ' Raja Giryes']"
1,@articleSimonGabriel2018AdversarialVO,2018,Adversarial Vulnerability of Neural Networks Increases With Input Dimension,"Simon-Gabriel, Carl-Johann et al. “Adversarial Vulnerability of Neural Networks Increases With Input Dimension.” ArXiv abs/1802.01421 (2018): n. pag.","['Carl-Johann Simon-Gabriel ', ' Y. Ollivier ', ' B. Sch\\""olkopf ', ' L. Bottou ', ' David Lopez-Paz']"
2,@articleElsayed2018LargeMD,2018,Large Margin Deep Networks for Classification,"Elsayed, Gamaleldin F. et al. “Large Margin Deep Networks for Classification.” ArXiv abs/1803.05598 (2018): n. pag.","['Gamaleldin F. Elsayed ', ' Dilip Krishnan ', ' H. Mobahi ', ' Kevin Regan ', ' S. Bengio']"
3,@articleMontavon2017ExplainingNC,2017,Explaining nonlinear classification decisions with deep Taylor decomposition,"Montavon, Grégoire et al. “Explaining nonlinear classification decisions with deep Taylor decomposition.” Pattern Recognit. 65 (2017): 211-222.","[""Gr\\'egoire Montavon "", ' Sebastian Lapuschkin ', ' Alex', 'er Binder ', ' W. Samek ', ' K. M\\""uller']"
4,@articleSokolic2017RobustLM,2017,Robust Large Margin Deep Neural Networks,"Sokolic, Jure et al. “Robust Large Margin Deep Neural Networks.” IEEE Transactions on Signal Processing 65 (2017): 4265-4280.","['Jure Sokolic ', ' Raja Giryes ', ' G. Sapiro ', ' M. Rodrigues']"
5,@articleSchott2018RobustPT,2018,Robust Perception through Analysis by Synthesis,"Schott, Lukas et al. “Robust Perception through Analysis by Synthesis.” ArXiv abs/1805.09190 (2018): n. pag.","['Lukas Schott ', ' Jonas Rauber ', ' W. Brendel ', ' M. Bethge']"
6,@articleAnil2019SortingOL,2019,Sorting out Lipschitz function approximation,"Anil, C. et al. “Sorting out Lipschitz function approximation.” ArXiv abs/1811.05381 (2019): n. pag.","['C. Anil ', ' J. Lucas ', ' Roger B. Grosse']"
7,@articleCortes2004SupportVectorN,2004,Support-Vector Networks,"Cortes, Corinna and V. Vapnik. “Support-Vector Networks.” Machine Learning 20 (2004): 273-297.","['Corinna Cortes ', ' V. Vapnik']"
8,@inproceedingsLeCun1989HandwrittenDR,1989,Handwritten Digit Recognition with a Back-Propagation Network,"LeCun, Y. et al. “Handwritten Digit Recognition with a Back-Propagation Network.” NIPS (1989).","['Y. LeCun ', ' B. Boser ', ' J. Denker ', ' D. Henderson ', ' R. Howard ', ' W. Hubbard ', ' L. Jackel']"
0,@inproceedingsGatys2015TextureSU,2015,Texture Synthesis Using Convolutional Neural Networks,"Gatys, Leon A. et al. “Texture Synthesis Using Convolutional Neural Networks.” NIPS (2015).","['Leon A. Gatys ', ' Alex', 'er S. Ecker ', ' M. Bethge']"
1,@articleKubilius2016DeepNN,2016,Deep Neural Networks as a Computational Model for Human Shape Sensitivity,"Kubilius, J. et al. “Deep Neural Networks as a Computational Model for Human Shape Sensitivity.” PLoS Computational Biology 12 (2016): n. pag.","['J. Kubilius ', ' S. Bracci ', ' H. Beeck']"
2,@articleCadieu2014DeepNN,2014,Deep Neural Networks Rival the Representation of Primate IT Cortex for Core Visual Object Recognition,"Cadieu, C. et al. “Deep Neural Networks Rival the Representation of Primate IT Cortex for Core Visual Object Recognition.” PLoS Computational Biology 10 (2014): n. pag.","['C. Cadieu ', ' H. Hong ', ' Daniel Yamins ', ' Nicolas Pinto ', ' Diego Ardila ', ' E. Solomon ', ' N. Majaj ', ' James J. DiCarlo']"
3,@articleGeirhos2017ComparingDN,2017,Comparing deep neural networks against humans: object recognition when the signal gets weaker,"Geirhos, Robert et al. “Comparing deep neural networks against humans: object recognition when the signal gets weaker.” ArXiv abs/1706.06969 (2017): n. pag.","['Robert Geirhos ', ' David H. J. Janssen ', ' Heiko H. Sch\\""utt ', ' Jonas Rauber ', ' M. Bethge ', ' Felix Wichmann']"
4,@articleGeirhos2018GeneralisationIH,2018,Generalisation in humans and deep neural networks,"Geirhos, Robert et al. “Generalisation in humans and deep neural networks.” ArXiv abs/1808.08750 (2018): n. pag.","['Robert Geirhos ', ' Carlos R. Medina Temme ', ' Jonas Rauber ', ' Heiko H. Sch\\""utt ', ' M. Bethge ', ' Felix Wichmann']"
5,@articleBrendel2019ApproximatingCW,2019,Approximating CNNs with Bag-of-local-Features models works surprisingly well on ImageNet,"Brendel, W. and M. Bethge. “Approximating CNNs with Bag-of-local-Features models works surprisingly well on ImageNet.” ArXiv abs/1904.00760 (2019): n. pag.","['W. Brendel ', ' M. Bethge']"
6,@articleWallis2017APT,2017,A parametric texture model based on deep convolutional features closely matches texture appearance for humans.,"Wallis, Thomas S. A. et al. “A parametric texture model based on deep convolutional features closely matches texture appearance for humans.” Journal of vision 17 12 (2017): 5 .","['Thomas S. A. Wallis ', ' Christina M. Funke ', ' Alex', 'er S. Ecker ', ' Leon A. Gatys ', ' Felix Wichmann ', ' M. Bethge']"
7,@articleRitter2017CognitivePF,2017,Cognitive Psychology for Deep Neural Networks: A Shape Bias Case Study,"Ritter, Samuel et al. “Cognitive Psychology for Deep Neural Networks: A Shape Bias Case Study.” ArXiv abs/1706.08606 (2017): n. pag.","['Samuel Ritter ', ' David G. T. Barrett ', ' A. Santoro ', ' M. Botvinick']"
8,@articleHosseini2018AssessingSB,2018,Assessing Shape Bias Property of Convolutional Neural Networks,"Hosseini, H. et al. “Assessing Shape Bias Property of Convolutional Neural Networks.” 2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW) (2018): 2004-20048.","['H. Hosseini ', ' Baicen Xiao ', ' M. Jaiswal ', ' R. Poovendran']"
9,@articleYamins2014PerformanceoptimizedHM,2014,Performance-optimized hierarchical models predict neural responses in higher visual cortex,"Yamins, Daniel et al. “Performance-optimized hierarchical models predict neural responses in higher visual cortex.” Proceedings of the National Academy of Sciences 111 (2014): 8619 - 8624.","['Daniel Yamins ', ' H. Hong ', ' C. Cadieu ', ' E. Solomon ', ' Darren Seibert ', ' J. DiCarlo']"
10,@articleLaskar2018CorrespondenceOD,2018,Correspondence of Deep Neural Networks and the Brain for Visual Textures,"Laskar, Md Nasir Uddin et al. “Correspondence of Deep Neural Networks and the Brain for Visual Textures.” ArXiv abs/1806.02888 (2018): n. pag.","['Md Nasir Uddin Laskar ', ' L. S. Giraldo ', ' O. Schwartz']"
11,@articleDodge2017ASA,2017,A Study and Comparison of Human and Deep Learning Recognition Performance under Visual Distortions,"Dodge, Samuel F. and L. Karam. “A Study and Comparison of Human and Deep Learning Recognition Performance under Visual Distortions.” 2017 26th International Conference on Computer Communication and Networks (ICCCN) (2017): 1-7.","['Samuel F. Dodge ', ' L. Karam']"
12,@articleLandau1988TheIO,1988,The importance of shape in early lexical learning,"Landau, B. et al. “The importance of shape in early lexical learning.” Cognitive Development 3 (1988): 299-321.","['B. L', 'au ', ' L. Smith ', ' S. Jones']"
13,@articleYu2016SketchaNetAD,2016,Sketch-a-Net: A Deep Neural Network that Beats Humans,"Yu, Qian et al. “Sketch-a-Net: A Deep Neural Network that Beats Humans.” International Journal of Computer Vision 122 (2016): 411-425.","['Qian Yu ', ' Yongxin Yang ', ' Feng Liu ', ' Yi-Zhe Song ', ' Tao Xiang ', ' Timothy M. Hospedales']"
14,@inproceedingsLong2018TheRO,2018,The role of textural statistics vs. outer contours in deep CNN and neural responses to objects,"Long, B. and Talia Konkle. “The role of textural statistics vs. outer contours in deep CNN and neural responses to objects.” (2018).","['B. Long ', ' Talia Konkle']"
15,@articleHuang2017ArbitraryST,2017,Arbitrary Style Transfer in Real-Time with Adaptive Instance Normalization,"Huang, X. and Serge J. Belongie. “Arbitrary Style Transfer in Real-Time with Adaptive Instance Normalization.” 2017 IEEE International Conference on Computer Vision (ICCV) (2017): 1510-1519.","['X. Huang ', ' Serge J. Belongie']"
16,@inproceedingsBallester2016OnTP,2016,On the Performance of GoogLeNet and AlexNet Applied to Sketches,"Ballester, P. and R. M. Araújo. “On the Performance of GoogLeNet and AlexNet Applied to Sketches.” AAAI (2016).","['P. Ballester ', "" R. M. Ara\\'ujo""]"
17,@articleGondal2018TheUE,2018,The Unreasonable Effectiveness of Texture Transfer for Single Image Super-resolution,"Gondal, Muhammad Waleed et al. “The Unreasonable Effectiveness of Texture Transfer for Single Image Super-resolution.” ArXiv abs/1808.00043 (2018): n. pag.","['Muhammad Waleed Gondal ', ' B. Sch\\""olkopf ', ' M. Hirsch']"
18,@articleEckstein2017HumansBN,2017,"Humans, but Not Deep Neural Networks, Often Miss Giant Targets in Scenes","Eckstein, M. et al. “Humans, but Not Deep Neural Networks, Often Miss Giant Targets in Scenes.” Current Biology 27 (2017): 2827-2832.e3.","['M. Eckstein ', ' Kathryn Koehler ', ' Lauren E. Welbourne ', ' Emre Akbas']"
19,@articleGatys2017TextureAA,2017,Texture and art with deep neural networks,"Gatys, Leon A. et al. “Texture and art with deep neural networks.” Current Opinion in Neurobiology 46 (2017): 178-186.","['Leon A. Gatys ', ' Alex', 'er S. Ecker ', ' M. Bethge']"
20,@articleKriegeskorte2015DeepNN,2015,Deep Neural Networks: A New Framework for Modeling Biological Vision and Brain Information Processing.,"Kriegeskorte, N.. “Deep Neural Networks: A New Framework for Modeling Biological Vision and Brain Information Processing.” Annual review of vision science 1 (2015): 417-446 .",['N. Kriegeskorte']
21,@articleUstyuzhaninov2018OneshotTS,2018,One-shot Texture Segmentation,"Ustyuzhaninov, Ivan et al. “One-shot Texture Segmentation.” ArXiv abs/1807.02654 (2018): n. pag.","['Ivan Ustyuzhaninov ', ' Claudio Michaelis ', ' W. Brendel ', ' M. Bethge']"
22,@articleFunke2017SynthesisingDT,2017,Synthesising Dynamic Textures using Convolutional Neural Networks,"Funke, Christina M. et al. “Synthesising Dynamic Textures using Convolutional Neural Networks.” ArXiv abs/1702.07006 (2017): n. pag.","['Christina M. Funke ', ' Leon A. Gatys ', ' Alex', 'er S. Ecker ', ' M. Bethge']"
23,@articleMiller1995WordNetAL,1995,WordNet: a lexical database for English,"Miller, G.. “WordNet: a lexical database for English.” Commun. ACM 38 (1995): 39-41.",['G. Miller']
24,@inproceedingsIANNAN2017ExperimentalDO,2017,Experimental Demonstration of Building and Operating QoS-aware Survivable vSD-EONs with Transparent Resiliency,IANNAN et al. “Experimental Demonstration of Building and Operating QoS-aware Survivable vSD-EONs with Transparent Resiliency.” (2017).,"['IANNAN ', ' Uo ', ' INGXIN ', ' Ong ', ' EQING ', ' In ', ' UQING ', ' Hu']"
0,@articleGilmer2018MotivatingTR,2018,Motivating the Rules of the Game for Adversarial Example Research,"Gilmer, J. et al. “Motivating the Rules of the Game for Adversarial Example Research.” ArXiv abs/1807.06732 (2018): n. pag.","['J. Gilmer ', ' R. Adams ', ' Ian J. Goodfellow ', ' David Andersen ', ' G. Dahl']"
1,@articleFord2019AdversarialEA,2019,Adversarial Examples Are a Natural Consequence of Test Error in Noise,"Ford, Nic et al. “Adversarial Examples Are a Natural Consequence of Test Error in Noise.” ArXiv abs/1901.10513 (2019): n. pag.","['Nic Ford ', ' J. Gilmer ', ' N. Carlini ', ' E. Cubuk']"
2,@articleIlyas2019PriorCB,2019,Prior Convictions: Black-Box Adversarial Attacks with Bandits and Priors,"Ilyas, Andrew et al. “Prior Convictions: Black-Box Adversarial Attacks with Bandits and Priors.” ArXiv abs/1807.07978 (2019): n. pag.","['Andrew Ilyas ', ' L. Engstrom ', ' A. Madry']"
3,@inproceedingsElsayed2018AdversarialET,2018,Adversarial Examples that Fool both Computer Vision and Time-Limited Humans,"Elsayed, Gamaleldin F. et al. “Adversarial Examples that Fool both Computer Vision and Time-Limited Humans.” NeurIPS (2018).","['Gamaleldin F. Elsayed ', ' Shreya Shankar ', ' B. Cheung ', ' Nicolas Papernot ', ' A. Kurakin ', ' Ian J. Goodfellow ', ' Jascha Sohl-Dickstein']"
4,@articleGowal2018OnTE,2018,On the Effectiveness of Interval Bound Propagation for Training Verifiably Robust Models,"Gowal, Sven et al. “On the Effectiveness of Interval Bound Propagation for Training Verifiably Robust Models.” ArXiv abs/1810.12715 (2018): n. pag.","['Sven Gowal ', ' Krishnamurthy Dvijotham ', ' Robert Stanforth ', ' R. Bunel ', ' Chongli Qin ', ' Jonathan Uesato ', ' R. Ar', ""jelovi\\'c "", ' Timothy A. Mann ', ' Pushmeet Kohli']"
5,@articleCornelius2019TheEO,2019,The Efficacy of SHIELD under Different Threat Models,"Cornelius, Cory. “The Efficacy of SHIELD under Different Threat Models.” ArXiv abs/1902.00541 (2019): n. pag.",['Cory Cornelius']
6,@articleSong2018GenerativeAE,2018,Generative Adversarial Examples,"Song, Yang et al. “Generative Adversarial Examples.” ArXiv abs/1805.07894 (2018): n. pag.","['Yang Song ', ' Rui Shu ', ' Nate Kushman ', ' S. Ermon']"
7,@inproceedingsKolcz2009FeatureWF,2009,Feature Weighting for Improved Classifier Robustness,"Kolcz, A. and C. Teo. “Feature Weighting for Improved Classifier Robustness.” CEAS 2009 (2009).","['A. Kolcz ', ' C. Teo']"
8,@articleCarlini2019IsA,2019,Is AmI (Attacks Meet Interpretability) Robust to Adversarial Examples?,"Carlini, Nicholas. “Is AmI (Attacks Meet Interpretability) Robust to Adversarial Examples?” ArXiv abs/1902.02322 (2019): n. pag.",['Nicholas Carlini']
9,@inproceedingsHe2018DecisionBA,2018,Decision Boundary Analysis of Adversarial Examples,"He, Warren et al. “Decision Boundary Analysis of Adversarial Examples.” ICLR (2018).","['Warren He ', ' Bo Li ', ' D. Song']"
10,@inproceedingsBhagoji2018PracticalBA,2018,Practical Black-Box Attacks on Deep Neural Networks Using Efficient Query Mechanisms,"Bhagoji, A. et al. “Practical Black-Box Attacks on Deep Neural Networks Using Efficient Query Mechanisms.” ECCV (2018).","['A. Bhagoji ', ' Warren He ', ' Bo Li ', ' D. Song']"
11,@inproceedingsJetley2018WithFL,2018,"With Friends Like These, Who Needs Adversaries?","Jetley, Saumya et al. “With Friends Like These, Who Needs Adversaries?” NeurIPS (2018).","['Saumya Jetley ', ' N. Lord ', ' P. Torr']"
12,@articleLu2018OnTL,2018,On the Limitation of MagNet Defense Against L1-Based Adversarial Examples,"Lu, P. et al. “On the Limitation of MagNet Defense Against L1-Based Adversarial Examples.” 2018 48th Annual IEEE/IFIP International Conference on Dependable Systems and Networks Workshops (DSN-W) (2018): 200-214.","['P. Lu ', ' P. Chen ', ' Kang-Cheng Chen ', ' Chia-Mu Yu']"
13,@articleWeng2018TowardsFC,2018,Towards Fast Computation of Certified Robustness for ReLU Networks,"Weng, Tsui-Wei et al. “Towards Fast Computation of Certified Robustness for ReLU Networks.” ArXiv abs/1804.09699 (2018): n. pag.","['Tsui-Wei Weng ', ' Huan Zhang ', ' H. Chen ', ' Z. Song ', ' Cho-Jui Hsieh ', ' D. Boning ', ' I. Dhillon ', ' L. Daniel']"
14,@articleTu2019AutoZOOMAZ,2019,AutoZOOM: Autoencoder-based Zeroth Order Optimization Method for Attacking Black-box Neural Networks,"Tu, Chun-Chen et al. “AutoZOOM: Autoencoder-based Zeroth Order Optimization Method for Attacking Black-box Neural Networks.” ArXiv abs/1805.11770 (2019): n. pag.","['Chun-Chen Tu ', ' Pai-Shun Ting ', ' P. Chen ', ' Sijia Liu ', ' Huan Zhang ', ' Jinfeng Yi ', ' Cho-Jui Hsieh ', ' Shin-Ming Cheng']"
15,@inproceedingsSrndic2013DetectionOM,2013,Detection of Malicious PDF Files Based on Hierarchical Document Structure,"Srndic, Nedim and P. Laskov. “Detection of Malicious PDF Files Based on Hierarchical Document Structure.” NDSS (2013).","['Nedim Srndic ', ' P. Laskov']"
16,@articleHendrycks2018BenchmarkingNN,2018,Benchmarking Neural Network Robustness to Common Corruptions and Surface Variations,"Hendrycks, Dan and Thomas G. Dietterich. “Benchmarking Neural Network Robustness to Common Corruptions and Surface Variations.” arXiv: Learning (2018): n. pag.","['Dan Hendrycks ', ' Thomas G. Dietterich']"
17,@articleTramr2018AdversarialDP,2018,Ad-versarial: Defeating Perceptual Ad-Blocking,"Tramèr, Florian et al. “Ad-versarial: Defeating Perceptual Ad-Blocking.” ArXiv abs/1811.03194 (2018): n. pag.","['Florian Tram\\`er ', "" Pascal Dupr\\'e "", ' Gili Rusak ', ' G. Pellegrino ', ' D. Boneh']"
18,@articleQian2019L2NonexpansiveNN,2019,L2-Nonexpansive Neural Networks,"Qian, H. and M. Wegman. “L2-Nonexpansive Neural Networks.” ArXiv abs/1802.07896 (2019): n. pag.","['H. Qian ', ' M. Wegman']"
19,@articleHerley2017SoKSS,2017,"SoK: Science, Security and the Elusive Goal of Security as a Scientific Pursuit","Herley, C. and P. V. Oorschot. “SoK: Science, Security and the Elusive Goal of Security as a Scientific Pursuit.” 2017 IEEE Symposium on Security and Privacy (SP) (2017): 99-120.","['C. Herley ', ' P. V. Oorschot']"
20,@articleSaltzer1975ThePO,1975,The protection of information in computer systems,"Saltzer, J. H. and M. Schroeder. “The protection of information in computer systems.” Proceedings of the IEEE 63 (1975): 1278-1308.","['J. H. Saltzer ', ' M. Schroeder']"
21,@inproceedingsLuttinen2014EuropeanCO,2014,European conference on machine learning and knowledge discovery in databases,"Luttinen, Jaakko et al. “European conference on machine learning and knowledge discovery in databases.” (2014).","['Jaakko Luttinen ', ' T. Raiko ', ' A. Ilin']"
0,@articleIandola2017SqueezeNetAA,2017,SqueezeNet: AlexNet-level accuracy with 50x fewer parameters and <1MB model size,"Iandola, Forrest N. et al. “SqueezeNet: AlexNet-level accuracy with 50x fewer parameters and <1MB model size.” ArXiv abs/1602.07360 (2017): n. pag.","['Forrest N. I', 'ola ', ' Matthew W. Moskewicz ', ' K. Ashraf ', ' Song Han ', ' W. Dally ', ' K. Keutzer']"
1,@articleBasri2003LambertianRA,2003,Lambertian Reflectance and Linear Subspaces,"Basri, R. and D. Jacobs. “Lambertian Reflectance and Linear Subspaces.” IEEE Trans. Pattern Anal. Mach. Intell. 25 (2003): 218-233.","['R. Basri ', ' D. Jacobs']"
2,@articleTremblay2018TrainingDN,2018,Training Deep Networks with Synthetic Data: Bridging the Reality Gap by Domain Randomization,"Tremblay, J. et al. “Training Deep Networks with Synthetic Data: Bridging the Reality Gap by Domain Randomization.” 2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW) (2018): 1082-10828.","['J. Tremblay ', ' Aayush Prakash ', ' David Acuna ', ' M. Brophy ', ' V. Jampani ', ' C. Anil ', ' T. To ', ' Eric Cameracci ', ' Shaad Boochoon ', ' S. Birchfield']"
3,@articleSu2015RenderFC,2015,Render for CNN: Viewpoint Estimation in Images Using CNNs Trained with Rendered 3D Model Views,"Su, H. et al. “Render for CNN: Viewpoint Estimation in Images Using CNNs Trained with Rendered 3D Model Views.” 2015 IEEE International Conference on Computer Vision (ICCV) (2015): 2686-2694.","['H. Su ', ' C. R. Qi ', ' Yangyan Li ', ' L. Guibas']"
4,@inproceedingsPharr2004PhysicallyBR,2004,Physically Based Rendering: From Theory to Implementation,"Pharr, M. and G. Humphreys. “Physically Based Rendering: From Theory to Implementation.” (2004).","['M. Pharr ', ' G. Humphreys']"
